Date,Close/Last,Volume,Open,High,Low
05/22/2024,$186.28,3785412,$184.60,$186.8183,$183.41
05/21/2024,$184.78,4349117,$185.30,$186.39,$183.11
05/20/2024,$186.61,6228560,$184.65,$188.63,$184.01
05/17/2024,$184.95,5562368,$183.25,$185.3799,$181.22
05/16/2024,$182.96,6993218,$177.60,$183.76,$177.25
05/15/2024,$176.99,5858857,$180.14,$180.67,$176.17
05/14/2024,$180.76,4686537,$180.23,$183.66,$179.63
05/13/2024,$178.44,3105206,$179.04,$180.75,$178.07
05/10/2024,$178.51,3715473,$181.25,$181.88,$177.92
05/09/2024,$181.25,5107368,$179.55,$181.75,$179.31
05/08/2024,$180.35,4956761,$175.95,$181.66,$175.95
05/07/2024,$176.71,5097451,$177.22,$178.35,$176.13
05/06/2024,$178.35,11913390,$180.88,$183.98,$174.71
05/03/2024,$179.79,5416263,$179.59,$180.49,$177.90
05/02/2024,$178.85,10223730,$173.00,$178.90,$172.2501
05/01/2024,$171.46,6206091,$167.50,$173.86,$167.50
04/30/2024,$167.84,8248754,$171.49,$174.07,$167.76
04/29/2024,$173.49,7805459,$167.90,$173.81,$167.55
04/26/2024,$167.22,7208103,$165.98,$168.65,$164.93
04/25/2024,$166.81,12504690,$163.59,$168.13,$159.70
04/24/2024,$164.33,20889270,$176.50,$177.64,$162.74
04/23/2024,$169.18,7632123,$170.95,$171.18,$168.43
04/22/2024,$170.48,4724887,$169.82,$172.15,$168.16
04/19/2024,$169.82,4693869,$170.00,$172.00,$169.65
04/18/2024,$170.23,5123020,$169.48,$172.04,$169.095
04/17/2024,$170.21,8162632,$170.00,$170.85,$168.1215
04/16/2024,$170.55,7986725,$168.14,$170.64,$167.75
04/15/2024,$167.82,6490657,$170.74,$171.18,$167.53
04/12/2024,$169.55,7568297,$172.20,$173.24,$169.37
04/11/2024,$173.36,7625110,$174.47,$174.70,$171.38
04/10/2024,$174.63,9727732,$176.31,$178.10,$172.44
04/09/2024,$178.12,11439940,$181.51,$183.05,$176.57
04/08/2024,$181.56,6176429,$182.14,$184.55,$181.49
04/05/2024,$183.14,4130401,$184.16,$184.66,$182.44
04/04/2024,$183.29,6513806,$185.93,$188.00,$182.81
04/03/2024,$184.92,6609307,$187.68,$188.78,$184.27
04/02/2024,$188.04,4477218,$189.00,$189.23,$187.13
04/01/2024,$189.50,5107773,$192.24,$192.8673,$189.03
03/28/2024,$192.99,4471666,$192.00,$193.38,$191.20
03/27/2024,$191.95,7372795,$188.84,$191.99,$188.33
03/26/2024,$187.50,8972192,$192.02,$192.03,$186.81
03/25/2024,$191.41,12952960,$196.01,$196.18,$189.5001
03/22/2024,$188.85,7826970,$188.75,$192.94,$188.19
03/21/2024,$187.70,7436385,$189.79,$190.3843,$187.55
03/20/2024,$187.78,12770000,$178.99,$188.297,$178.60
03/19/2024,$181.14,7648033,$180.11,$181.86,$179.735
03/18/2024,$179.84,9497831,$180.26,$181.19,$177.5194
03/15/2024,$182.53,10800680,$180.99,$184.18,$180.91
03/14/2024,$181.15,10016190,$182.00,$184.9399,$180.52
03/13/2024,$182.35,10196150,$183.16,$185.97,$182.08
03/12/2024,$184.24,18714750,$188.235,$188.58,$183.16
03/11/2024,$192.49,14160620,$194.21,$196.07,$189.80
03/08/2024,$198.49,9010175,$201.84,$203.80,$198.46
03/07/2024,$203.03,5965338,$200.70,$203.73,$200.57
03/06/2024,$201.00,4736636,$201.77,$202.345,$199.8601
03/05/2024,$201.14,5034661,$199.49,$202.85,$198.70
03/04/2024,$200.54,7213885,$199.50,$201.54,$196.92
03/01/2024,$200.00,11609470,$204.00,$205.06,$199.01
02/29/2024,$203.72,6670260,$206.44,$206.615,$202.7043
02/28/2024,$207.00,9654653,$201.14,$208.10,$200.18
02/27/2024,$201.40,3932875,$200.93,$202.00,$200.04
02/26/2024,$200.54,4807216,$201.01,$202.75,$200.00
02/23/2024,$200.83,7433353,$200.99,$202.07,$197.15
02/22/2024,$201.50,6513541,$202.00,$204.097,$200.40
02/21/2024,$201.57,4179808,$202.90,$203.6322,$201.21
02/20/2024,$203.37,5248399,$203.55,$205.58,$202.71
02/16/2024,$203.89,5986529,$204.88,$205.05,$202.81
02/15/2024,$205.33,5309060,$204.12,$206.55,$203.40
02/14/2024,$203.38,6503032,$205.95,$206.58,$202.21
02/13/2024,$204.46,8263634,$206.90,$207.81,$202.33
02/12/2024,$209.33,4077413,$208.70,$209.80,$207.60
02/09/2024,$209.20,4349671,$209.77,$211.44,$207.90
02/08/2024,$209.22,5787652,$212.40,$213.10,$208.72
02/07/2024,$211.92,7747653,$208.76,$213.77,$207.99
02/06/2024,$208.58,7561923,$206.02,$210.6399,$203.89
02/05/2024,$206.63,8682514,$204.64,$207.34,$202.00
02/02/2024,$209.38,6275335,$209.06,$209.54,$206.3501
02/01/2024,$209.81,10679210,$213.84,$214.6324,$206.81
01/31/2024,$211.04,22409380,$204.92,$213.77,$203.25
01/30/2024,$200.44,13321190,$203.65,$203.98,$199.14
01/29/2024,$205.19,7535398,$206.06,$207.04,$203.85
01/26/2024,$205.47,9911195,$203.08,$206.75,$203.00
01/25/2024,$201.88,22112470,$208.20,$208.73,$198.32
01/24/2024,$214.13,15119120,$209.83,$217.59,$209.355
01/23/2024,$211.50,9076878,$215.35,$216.85,$211.13
01/22/2024,$214.93,10760760,$213.07,$217.00,$212.36
01/19/2024,$215.02,14345440,$210.89,$215.16,$209.23
01/18/2024,$211.61,20046760,$205.64,$213.04,$203.315
01/17/2024,$203.06,20140110,$202.63,$206.30,$201.65
